"","age3","sex2","race3","educat4","povgap4","pov2","svefreq2","foodindsev","qweight_pu","x1_sampcts","x1_popcts","wts","sampled_x1_label","abcat","dfcat","cdcat","bccat","nj","J_cell","grp1id","grp2id","grp3id","grp4id","grp5id","grp6id","grp7id"
"1861","3","2","1","4","1","2","1","0",5873,15,45846,3056.4,234,"3","1","4","1",12,389,0,0,1,0,0,0,0
"1862","3","2","1","4","1","1","1","0",2796,15,45846,3056.4,234,"3","1","4","1",12,389,0,0,1,0,0,0,0
"1863","3","2","1","3","2","2","1","0",4713,4,15203,3800.75,231,"3","1","3","1",4,384,0,0,0,0,0,0,0
"1864","3","2","2","1","1","1","1","0",6955,26,50035,1924.42307692308,238,"3","1","5","2",19,396,0,0,1,1,0,0,0
"1865","3","1","1","4","3","2","1","0",3166,23,41557,1806.82608695652,189,"1","1","4","1",21,314,0,0,0,0,0,0,0
"1866","1","2","3","1","4","2","2","0",2282,2,49693,24846.5,77,"1","4","9","3",1,131,1,1,0,0,0,1,0
"1867","3","2","3","1","2","2","1","0",12727,3,22090,7363.33333333333,255,"3","1","9","3",3,427,0,0,0,0,0,0,0
"1868","2","2","3","1","1","1","1","0",4901,31,49480,1596.12903225806,161,"2","1","9","3",12,266,0,0,1,0,0,0,0
"1869","1","1","3","2","3","2","2","1",1689,9,18587,2065.22222222222,34,"1","3","10","1",5,55,1,0,0,0,1,1,0
"1870","3","2","2","1","3","2","1","0",1549,3,13046,4348.66666666667,240,"3","1","5","2",3,400,0,0,0,0,0,0,0
"1871","3","1","3","1","1","1","2","0",2147,26,53061,2040.80769230769,207,"1","1","9","1",15,345,1,0,0,0,1,0,0
"1872","3","1","2","3","1","1","2","0",1166,13,19286,1483.53846153846,199,"1","1","7","1",9,330,1,0,0,1,1,0,0
"1873","1","2","1","3","2","2","2","0",2782,2,18792,9396,52,"1","2","3","1",1,86,1,0,0,0,0,1,0
"1874","3","1","1","4","4","2","1","0",8200,51,106256,2083.45098039216,190,"1","1","4","1",48,316,0,0,0,0,0,0,0
"1875","2","1","2","2","4","2","1","0",6344,3,7470,2490,107,"1","1","6","1",2,176,0,0,0,0,0,0,0
"1876","2","2","3","4","3","2","1","0",4415,17,20238,1190.47058823529,174,"2","1","12","3",15,290,0,0,0,0,0,0,0
"1877","3","1","3","1","2","2","1","1",12862,4,20155,5038.75,208,"1","1","9","1",2,346,0,0,0,0,0,0,0
"1878","1","2","2","3","2","2","2","0",526,8,19447,2430.875,67,"1","2","7","2",3,112,1,0,0,0,0,1,0
"1879","1","1","2","2","2","2","1","0",19373,6,13569,2261.5,17,"1","1","6","1",2,27,0,0,0,0,0,0,0
"1880","1","2","2","2","3","2","2","0",2357,8,16195,2024.375,64,"1","3","6","2",4,106,1,0,0,0,0,1,0
"1881","2","2","3","4","3","2","1","0",2981,17,20238,1190.47058823529,174,"2","1","12","3",15,290,0,0,0,0,0,0,0
"1882","3","1","2","2","1","1","1","0",3279,22,25556,1161.63636363636,195,"1","1","6","1",13,323,0,0,1,1,0,0,0
"1883","2","2","2","2","1","2","2","0",2090,10,35605,3560.5,149,"2","1","6","2",6,245,1,0,0,1,0,0,0
"1884","1","2","3","4","4","2","1","0",1596,25,41059,1642.36,89,"1","1","12","3",25,153,0,0,0,0,0,0,0
"1885","2","2","3","1","1","1","1","0",6783,31,49480,1596.12903225806,161,"2","1","9","3",12,266,0,0,1,0,0,0,0
"1886","1","1","1","3","4","2","2","0",1132,6,31739,5289.83333333333,7,"1","4","3","1",1,11,1,1,0,0,1,1,0
"1887","3","1","3","4","4","2","1","0",3406,18,19365,1075.83333333333,222,"1","1","12","1",17,370,0,0,0,0,0,0,0
"1888","2","2","3","3","4","2","1","0",2390,9,9837,1093,171,"2","1","11","3",8,284,0,0,0,0,0,0,0
"1889","2","2","1","4","4","2","1","0",797,46,94479,2053.89130434783,144,"2","1","4","1",44,237,0,0,0,0,0,0,0
"1890","1","2","2","3","1","2","2","0",2208,17,50074,2945.52941176471,66,"1","1","7","2",7,110,1,0,0,1,0,1,0
"1891","3","2","1","4","4","2","1","0",5873,83,94931,1143.74698795181,237,"3","1","4","1",76,394,0,0,0,0,0,0,0
"1892","3","1","2","3","1","1","2","0",912,13,19286,1483.53846153846,199,"1","1","7","1",9,330,1,0,0,1,1,0,0
"1893","2","1","3","4","4","2","1","0",15396,14,26167,1869.07142857143,130,"1","1","12","1",14,215,0,0,0,0,0,0,0
"1894","2","2","3","3","1","2","2","0",4923,11,20055,1823.18181818182,168,"2","1","11","3",2,279,1,0,0,0,0,0,0
"1895","3","2","1","3","1","2","1","0",8607,22,45927,2087.59090909091,230,"3","1","3","1",17,382,0,0,1,0,0,0,0
"1896","1","2","2","4","1","2","1","0",3577,7,15506,2215.14285714286,70,"1","1","8","2",5,117,0,0,1,1,0,0,0
"1897","3","1","3","1","1","2","2","0",1598,26,53061,2040.80769230769,207,"1","1","9","1",15,345,1,0,0,0,1,0,0
"1898","1","1","3","3","1","2","1","0",37212,11,39511,3591.90909090909,36,"1","1","11","1",8,57,0,0,1,0,0,0,0
"1899","1","1","2","3","2","2","1","0",16011,5,15739,3147.8,21,"1","1","7","1",4,35,0,0,0,0,0,0,0
"1900","2","1","2","4","1","1","1","1",3222,5,5341,1068.2,112,"1","1","8","1",4,185,0,0,1,1,0,0,0
"1901","3","2","1","2","3","2","1","0",8109,4,39785,9946.25,228,"3","1","2","1",4,379,0,0,0,0,0,0,0
"1902","1","2","2","1","3","2","2","1",15587,1,56905,56905,60,"1","3","5","2",1,99,1,0,0,0,0,1,0
"1903","3","1","3","2","4","2","1","0",4761,3,9599,3199.66666666667,214,"1","1","10","1",3,357,0,0,0,0,0,0,0
"1904","3","2","2","3","1","1","2","1",967,29,35937,1239.20689655172,246,"3","1","7","2",12,411,1,0,0,1,0,0,0
"1905","1","1","1","4","3","2","1","0",4874,9,65930,7325.55555555556,10,"1","1","4","1",8,15,0,0,0,0,0,0,0
"1906","1","2","1","4","4","2","1","0",7266,27,97535,3612.40740740741,58,"1","1","4","1",24,95,0,0,0,0,0,0,0
"1907","1","1","3","2","3","2","2","0",2320,9,18587,2065.22222222222,34,"1","3","10","1",5,55,1,0,0,0,1,1,0
"1908","2","2","2","4","2","2","1","0",784,11,8796,799.636363636364,158,"2","1","8","2",7,260,0,0,0,0,0,0,0
"1909","3","2","2","2","3","2","1","0",1910,13,27315,2101.15384615385,244,"3","1","6","2",11,406,0,0,0,0,0,0,0
"1910","1","1","2","3","1","1","2","0",3407,10,26460,2646,20,"1","1","7","1",3,34,1,0,0,1,1,1,0
"1911","3","2","1","4","3","2","1","0",3829,25,46662,1866.48,236,"3","1","4","1",23,392,0,0,0,0,0,0,0
"1912","3","2","1","2","4","2","1","0",6885,12,31034,2586.16666666667,229,"3","1","2","1",10,380,0,0,0,0,0,0,0
"1913","3","1","1","2","1","2","1","1",7353,8,54000,6750,179,"1","1","2","1",6,298,0,0,1,0,0,0,0
"1914","2","1","2","4","1","1","2","0",935,5,5341,1068.2,112,"1","1","8","1",1,186,1,0,0,1,1,0,1
"1915","3","2","2","2","1","1","1","0",8663,37,53836,1455.02702702703,242,"3","1","6","2",28,402,0,0,1,1,0,0,0
"1916","3","2","2","4","3","2","2","0",1070,19,17668,929.894736842105,252,"3","3","8","2",2,422,1,0,0,0,0,0,1
"1917","2","2","2","4","3","2","1","0",2503,15,20773,1384.86666666667,159,"2","1","8","2",14,262,0,0,0,0,0,0,0
"1918","2","1","2","1","1","1","2","1",4664,7,14380,2054.28571428571,104,"1","1","5","1",6,172,1,0,0,1,1,0,0
"1919","3","2","3","1","1","1","1","0",6907,54,85439,1582.2037037037,254,"3","1","9","3",35,425,0,0,1,0,0,0,0
"1920","3","2","2","2","1","1","1","0",4311,37,53836,1455.02702702703,242,"3","1","6","2",28,402,0,0,1,1,0,0,0
"1921","2","2","2","1","1","2","1","1",13795,11,20880,1898.18181818182,145,"2","1","5","2",5,239,0,0,1,1,0,0,0
"1922","3","1","1","4","2","2","1","0",7645,18,22873,1270.72222222222,188,"1","1","4","1",17,312,0,0,0,0,0,0,0
"1923","3","2","2","3","1","2","1","1",6984,29,35937,1239.20689655172,246,"3","1","7","2",17,410,0,0,1,1,0,0,0
"1924","1","2","3","2","2","2","2","0",5081,6,18196,3032.66666666667,79,"1","2","10","3",4,135,1,0,0,0,0,1,0
"1925","3","2","2","2","4","2","1","0",9478,9,11679,1297.66666666667,245,"3","1","6","2",7,408,0,0,0,0,0,0,0
"1926","2","2","2","2","3","2","2","0",421,8,17338,2167.25,151,"2","3","6","2",3,249,1,0,0,0,0,0,0
"1927","2","2","3","1","1","2","2","0",2077,31,49480,1596.12903225806,161,"2","1","9","3",19,267,1,0,0,0,0,0,0
"1928","3","2","1","4","4","2","1","0",690,83,94931,1143.74698795181,237,"3","1","4","1",76,394,0,0,0,0,0,0,0
"1929","3","2","1","3","4","2","1","0",2132,11,25155,2286.81818181818,233,"3","1","3","1",8,387,0,0,0,0,0,0,0
"1930","2","1","2","2","1","1","2","1",1232,15,24888,1659.2,105,"1","1","6","1",10,174,1,0,0,1,1,0,0
"1931","2","1","1","4","4","2","1","0",11879,29,98721,3404.1724137931,103,"1","1","4","1",27,169,0,0,0,0,0,0,0
"1932","1","2","3","4","1","1","1","0",37212,15,31521,2101.4,86,"1","1","12","3",10,148,0,0,1,0,0,0,0
"1933","3","2","2","4","3","2","1","0",1503,19,17668,929.894736842105,252,"3","1","8","2",17,421,0,0,0,0,0,0,0
"1934","1","2","3","4","3","2","2","0",850,17,34559,2032.88235294118,88,"1","3","12","3",4,152,1,0,0,0,0,1,1
"1935","3","2","2","3","3","2","1","0",4402,5,18560,3712,248,"3","1","7","2",3,414,0,0,0,0,0,0,0
"1936","3","1","2","2","3","2","1","0",6174,7,23273,3324.71428571429,197,"1","1","6","1",4,326,0,0,0,0,0,0,0
"1937","2","2","3","1","1","1","1","0",3686,31,49480,1596.12903225806,161,"2","1","9","3",12,266,0,0,1,0,0,0,0
"1938","2","2","2","4","1","1","2","1",1380,3,11544,3848,157,"2","1","8","2",1,259,1,0,0,1,0,0,1
"1939","3","1","1","3","1","1","1","0",8578,7,27791,3970.14285714286,183,"1","1","3","1",6,304,0,0,1,0,0,0,0
"1940","2","2","3","4","3","2","1","0",16478,17,20238,1190.47058823529,174,"2","1","12","3",15,290,0,0,0,0,0,0,0
"1941","2","2","3","1","3","2","1","0",3777,2,11620,5810,163,"2","1","9","3",2,270,0,0,0,0,0,0,0
"1942","3","1","3","4","4","2","2","0",659,18,19365,1075.83333333333,222,"1","4","12","1",1,371,1,1,0,0,1,0,1
"1943","1","1","3","2","3","2","2","1",12404,9,18587,2065.22222222222,34,"1","3","10","1",5,55,1,0,0,0,1,1,0
"1944","3","2","2","1","2","2","2","0",6381,3,11795,3931.66666666667,239,"3","2","5","2",1,399,1,0,0,0,0,0,0
"1945","1","1","2","2","2","2","2","0",1569,6,13569,2261.5,17,"1","2","6","1",4,28,1,0,0,0,1,1,0
"1946","1","2","3","4","1","2","2","0",37212,15,31521,2101.4,86,"1","1","12","3",5,149,1,0,0,0,0,1,1
"1947","1","2","2","3","1","2","1","0",7139,17,50074,2945.52941176471,66,"1","1","7","2",10,109,0,0,1,1,0,0,0
"1948","2","1","2","3","4","2","1","0",4172,3,11606,3868.66666666667,111,"1","1","7","1",3,184,0,0,0,0,0,0,0
"1949","3","1","1","4","2","2","1","0",5010,18,22873,1270.72222222222,188,"1","1","4","1",17,312,0,0,0,0,0,0,0
"1950","3","1","1","4","4","2","1","0",5355,51,106256,2083.45098039216,190,"1","1","4","1",48,316,0,0,0,0,0,0,0
"1951","2","2","1","4","3","2","1","0",1745,27,42118,1559.92592592593,143,"2","1","4","1",26,235,0,0,0,0,0,0,0
"1952","2","2","2","1","1","1","2","1",1970,11,20880,1898.18181818182,145,"2","1","5","2",6,240,1,0,0,1,0,0,0
"1953","1","1","3","1","1","1","2","0",4374,6,201339,33556.5,28,"1","1","9","1",5,46,1,0,0,0,1,1,0
"1954","1","1","3","3","2","2","1","0",2739,8,20779,2597.375,37,"1","1","11","1",4,59,0,0,0,0,0,0,0
"1955","1","2","2","2","3","2","2","0",4612,8,16195,2024.375,64,"1","3","6","2",4,106,1,0,0,0,0,1,0
"1956","2","2","3","3","1","1","1","0",9235,11,20055,1823.18181818182,168,"2","1","11","3",9,278,0,0,1,0,0,0,0
"1957","3","2","1","4","3","2","1","0",2885,25,46662,1866.48,236,"3","1","4","1",23,392,0,0,0,0,0,0,0
"1958","3","2","1","4","4","2","1","0",3832,83,94931,1143.74698795181,237,"3","1","4","1",76,394,0,0,0,0,0,0,0
"1959","2","1","3","2","1","2","1","1",10861,13,27187,2091.30769230769,120,"1","1","10","1",6,197,0,0,1,0,0,0,0
"1960","3","2","2","2","1","1","1","0",554,37,53836,1455.02702702703,242,"3","1","6","2",28,402,0,0,1,1,0,0,0
"1961","2","1","1","4","4","2","1","0",1156,29,98721,3404.1724137931,103,"1","1","4","1",27,169,0,0,0,0,0,0,0
"1962","1","2","1","4","3","2","1","0",1878,8,76838,9604.75,57,"1","1","4","1",7,93,0,0,0,0,0,0,0
"1963","3","2","1","3","3","2","1","0",2799,13,25114,1931.84615384615,232,"3","1","3","1",12,385,0,0,0,0,0,0,0
"1964","1","2","3","1","1","2","2","0",2872,24,193083,8045.125,74,"1","1","9","3",14,125,1,0,0,0,0,1,0
"1965","1","2","1","4","1","1","1","0",272,5,62249,12449.8,55,"1","1","4","1",4,89,0,0,1,0,0,0,0
"1966","3","2","3","3","3","2","1","0",5755,13,10717,824.384615384615,264,"3","1","11","3",7,443,0,0,0,0,0,0,0
"1967","3","2","3","1","1","2","2","1",6233,54,85439,1582.2037037037,254,"3","1","9","3",19,426,1,0,0,0,0,0,0
"1968","3","1","2","4","2","2","1","0",2820,4,3639,909.75,204,"1","1","8","1",3,339,0,0,0,0,0,0,0
"1969","3","2","3","2","3","2","2","0",1504,9,15782,1753.55555555556,260,"3","3","10","3",3,436,1,0,0,0,0,0,0
"1970","1","2","3","4","4","2","1","0",897,25,41059,1642.36,89,"1","1","12","3",25,153,0,0,0,0,0,0,0
"1971","1","2","3","4","3","2","1","0",11239,17,34559,2032.88235294118,88,"1","1","12","3",13,151,0,0,0,0,0,0,0
"1972","3","1","2","2","1","1","2","0",611,22,25556,1161.63636363636,195,"1","1","6","1",9,324,1,0,0,1,1,0,0
"1973","3","2","1","3","2","2","1","0",4713,4,15203,3800.75,231,"3","1","3","1",4,384,0,0,0,0,0,0,0
"1974","3","1","3","4","4","2","1","0",908,18,19365,1075.83333333333,222,"1","1","12","1",17,370,0,0,0,0,0,0,0
"1975","1","1","3","1","1","1","2","1",10050,6,201339,33556.5,28,"1","1","9","1",5,46,1,0,0,0,1,1,0
"1976","3","2","2","1","1","1","1","1",1237,26,50035,1924.42307692308,238,"3","1","5","2",19,396,0,0,1,1,0,0,0
"1977","3","2","1","3","3","2","2","0",6072,13,25114,1931.84615384615,232,"3","3","3","1",1,386,1,0,0,0,0,0,0
"1978","3","1","1","2","3","2","1","0",7958,5,28338,5667.6,181,"1","1","2","1",5,302,0,0,0,0,0,0,0
"1979","3","1","1","4","3","2","1","0",8353,23,41557,1806.82608695652,189,"1","1","4","1",21,314,0,0,0,0,0,0,0
"1980","3","1","1","2","1","1","1","0",11523,8,54000,6750,179,"1","1","2","1",6,298,0,0,1,0,0,0,0
"1981","2","2","3","1","1","1","2","0",4059,31,49480,1596.12903225806,161,"2","1","9","3",19,267,1,0,0,0,0,0,0
"1982","3","2","1","2","1","1","1","1",1399,20,87041,4352.05,226,"3","1","2","1",15,376,0,0,1,0,0,0,0
"1983","2","2","1","4","3","2","1","0",667,27,42118,1559.92592592593,143,"2","1","4","1",26,235,0,0,0,0,0,0,0
"1984","1","1","2","4","2","2","1","0",337,1,6088,6088,25,"1","1","8","1",1,41,0,0,0,0,0,0,0
"1985","3","2","2","2","1","2","1","0",6086,37,53836,1455.02702702703,242,"3","1","6","2",28,402,0,0,1,1,0,0,0
"1986","1","2","3","3","1","1","1","0",1599,35,48700,1391.42857142857,82,"1","1","11","3",22,140,0,0,1,0,0,0,0
"1987","2","2","3","4","4","2","1","0",6977,14,31176,2226.85714285714,175,"2","1","12","3",12,292,0,0,0,0,0,0,0
"1988","3","2","2","2","1","2","1","0",4285,37,53836,1455.02702702703,242,"3","1","6","2",28,402,0,0,1,1,0,0,0
"1989","2","2","3","4","3","2","1","0",1927,17,20238,1190.47058823529,174,"2","1","12","3",15,290,0,0,0,0,0,0,0
"1990","3","2","3","3","1","2","2","0",1535,19,17296,910.315789473684,262,"3","1","11","3",9,440,1,0,0,0,0,0,0
"1991","2","1","2","1","1","1","2","0",1815,7,14380,2054.28571428571,104,"1","1","5","1",6,172,1,0,0,1,1,0,0
"1992","1","2","3","3","4","2","1","0",4670,8,17720,2215,85,"1","1","11","3",3,146,0,0,0,0,0,0,0
"1993","2","1","3","4","3","2","1","0",6602,5,16682,3336.4,129,"1","1","12","1",3,213,0,0,0,0,0,0,0
"1994","1","2","3","2","1","1","1","0",1782,32,38540,1204.375,78,"1","1","10","3",14,132,0,0,1,0,0,0,0
"1995","1","2","2","3","1","1","1","0",2757,17,50074,2945.52941176471,66,"1","1","7","2",10,109,0,0,1,1,0,0,0
"1996","3","2","2","3","1","2","1","0",4029,29,35937,1239.20689655172,246,"3","1","7","2",17,410,0,0,1,1,0,0,0
"1997","3","1","2","4","2","2","2","0",2625,4,3639,909.75,204,"1","2","8","1",1,340,1,0,0,0,1,0,1
"1998","3","2","3","4","4","2","1","0",2483,10,18266,1826.6,269,"3","1","12","3",10,452,0,0,0,0,0,0,0
"1999","3","1","2","3","1","1","2","0",2686,13,19286,1483.53846153846,199,"1","1","7","1",9,330,1,0,0,1,1,0,0
"2000","3","2","1","1","1","1","2","0",34434,4,80144,20036,223,"3","1","1","1",1,373,1,0,0,0,0,0,0
"2001","2","2","3","4","3","2","1","0",2030,17,20238,1190.47058823529,174,"2","1","12","3",15,290,0,0,0,0,0,0,0
"2002","1","2","3","4","3","2","2","0",1194,17,34559,2032.88235294118,88,"1","3","12","3",4,152,1,0,0,0,0,1,1
"2003","1","1","2","2","1","2","1","1",37212,14,31099,2221.35714285714,16,"1","1","6","1",9,25,0,0,1,1,0,0,0
"2004","1","2","2","2","1","1","2","0",2232,14,30524,2180.28571428571,62,"1","1","6","2",8,102,1,0,0,1,0,1,0
"2005","1","2","2","3","3","2","1","0",3187,10,32823,3282.3,68,"1","1","7","2",8,113,0,0,0,0,0,0,0
"2006","1","2","1","3","3","2","1","0",5394,5,26757,5351.4,53,"1","1","3","1",5,87,0,0,0,0,0,0,0
"2007","2","2","2","1","1","1","1","0",1006,11,20880,1898.18181818182,145,"2","1","5","2",5,239,0,0,1,1,0,0,0
"2008","3","2","1","2","1","2","1","0",8861,20,87041,4352.05,226,"3","1","2","1",15,376,0,0,1,0,0,0,0
"2009","1","2","3","3","1","1","1","0",3831,35,48700,1391.42857142857,82,"1","1","11","3",22,140,0,0,1,0,0,0,0
"2010","2","2","3","1","1","2","2","0",3631,31,49480,1596.12903225806,161,"2","1","9","3",19,267,1,0,0,0,0,0,0
"2011","3","2","1","4","4","2","1","0",3453,83,94931,1143.74698795181,237,"3","1","4","1",76,394,0,0,0,0,0,0,0
"2012","3","1","2","4","2","2","1","0",6229,4,3639,909.75,204,"1","1","8","1",3,339,0,0,0,0,0,0,0
"2013","3","2","3","2","1","1","1","0",3543,27,37033,1371.59259259259,258,"3","1","10","3",16,431,0,0,1,0,0,0,0
"2014","3","1","2","3","2","2","1","0",4318,3,10345,3448.33333333333,200,"1","1","7","1",2,331,0,0,0,0,0,0,0
"2015","1","2","2","3","1","2","1","0",7893,17,50074,2945.52941176471,66,"1","1","7","2",10,109,0,0,1,1,0,0,0
"2016","3","1","3","1","1","2","1","0",9303,26,53061,2040.80769230769,207,"1","1","9","1",11,344,0,0,1,0,0,0,0
"2017","3","2","3","2","3","2","1","0",3185,9,15782,1753.55555555556,260,"3","1","10","3",6,435,0,0,0,0,0,0,0
"2018","1","1","3","3","1","1","1","0",17420,11,39511,3591.90909090909,36,"1","1","11","1",8,57,0,0,1,0,0,0,0
"2019","3","1","3","3","1","2","1","1",4744,12,6855,571.25,215,"1","1","11","1",9,358,0,0,1,0,0,0,0
"2020","2","2","1","4","2","2","2","0",2839,2,14213,7106.5,142,"2","2","4","1",1,234,1,0,0,0,0,0,1
"2021","3","2","1","4","4","2","1","0",5545,83,94931,1143.74698795181,237,"3","1","4","1",76,394,0,0,0,0,0,0,0
"2022","3","1","1","4","3","2","1","0",1139,23,41557,1806.82608695652,189,"1","1","4","1",21,314,0,0,0,0,0,0,0
"2023","3","2","2","4","4","2","1","1",1510,23,18956,824.173913043478,253,"3","1","8","2",19,423,0,0,0,0,0,0,0
"2024","3","2","3","2","1","2","2","1",5353,27,37033,1371.59259259259,258,"3","1","10","3",11,432,1,0,0,0,0,0,0
"2025","3","2","1","3","4","2","1","0",2228,11,25155,2286.81818181818,233,"3","1","3","1",8,387,0,0,0,0,0,0,0
"2026","1","1","1","4","4","2","1","0",8268,18,99937,5552.05555555556,11,"1","1","4","1",17,17,0,0,0,0,0,0,0
"2027","2","2","2","2","2","2","1","1",4204,4,16062,4015.5,150,"2","1","6","2",3,246,0,0,0,0,0,0,0
"2028","1","2","2","3","2","2","1","0",4648,8,19447,2430.875,67,"1","1","7","2",5,111,0,0,0,0,0,0,0
"2029","1","2","3","3","1","1","1","1",418,35,48700,1391.42857142857,82,"1","1","11","3",22,140,0,0,1,0,0,0,0
"2030","3","1","1","4","3","2","2","0",1904,23,41557,1806.82608695652,189,"1","3","4","1",2,315,1,0,0,0,1,0,1
"2031","3","2","2","3","2","2","2","1",1329,10,15275,1527.5,247,"3","2","7","2",4,413,1,0,0,0,0,0,0
"2032","1","2","3","4","4","2","1","0",2250,25,41059,1642.36,89,"1","1","12","3",25,153,0,0,0,0,0,0,0
"2033","2","2","2","3","2","2","1","0",3763,3,15201,5067,154,"2","1","7","2",3,253,0,0,0,0,0,0,0
"2034","1","1","2","3","1","2","1","0",7022,10,26460,2646,20,"1","1","7","1",7,33,0,0,1,1,0,0,0
"2035","1","2","3","3","1","2","1","0",8504,35,48700,1391.42857142857,82,"1","1","11","3",22,140,0,0,1,0,0,0,0
"2036","2","2","2","3","1","2","1","1",1877,15,25781,1718.73333333333,153,"2","1","7","2",9,251,0,0,1,1,0,0,0
"2037","3","2","2","4","4","2","1","0",1988,23,18956,824.173913043478,253,"3","1","8","2",19,423,0,0,0,0,0,0,0
"2038","1","2","2","4","1","2","2","0",2004,7,15506,2215.14285714286,70,"1","1","8","2",2,118,1,0,0,1,0,1,1
"2039","2","2","3","3","1","2","1","0",5921,11,20055,1823.18181818182,168,"2","1","11","3",9,278,0,0,1,0,0,0,0
"2040","3","2","2","2","1","1","1","0",4662,37,53836,1455.02702702703,242,"3","1","6","2",28,402,0,0,1,1,0,0,0
"2041","1","2","3","1","1","2","1","0",11053,24,193083,8045.125,74,"1","1","9","3",10,124,0,0,1,0,0,0,0
"2042","2","1","2","1","1","1","2","1",1428,7,14380,2054.28571428571,104,"1","1","5","1",6,172,1,0,0,1,1,0,0
"2043","2","2","1","4","4","2","1","0",6100,46,94479,2053.89130434783,144,"2","1","4","1",44,237,0,0,0,0,0,0,0
"2044","3","2","2","3","1","2","1","0",4769,29,35937,1239.20689655172,246,"3","1","7","2",17,410,0,0,1,1,0,0,0
"2045","3","2","2","1","1","2","2","1",5395,26,50035,1924.42307692308,238,"3","1","5","2",7,397,1,0,0,1,0,0,0
"2046","1","2","1","4","4","2","1","0",8743,27,97535,3612.40740740741,58,"1","1","4","1",24,95,0,0,0,0,0,0,0
"2047","1","1","3","4","2","2","2","0",18403,8,14334,1791.75,41,"1","2","12","1",4,68,1,0,0,0,1,1,1
"2048","2","2","2","2","1","2","1","0",3010,10,35605,3560.5,149,"2","1","6","2",4,244,0,0,1,1,0,0,0
"2049","1","2","2","3","1","2","2","0",1277,17,50074,2945.52941176471,66,"1","1","7","2",7,110,1,0,0,1,0,1,0
"2050","3","2","3","3","1","1","1","0",1285,19,17296,910.315789473684,262,"3","1","11","3",10,439,0,0,1,0,0,0,0
"2051","3","2","2","4","3","2","1","0",2503,19,17668,929.894736842105,252,"3","1","8","2",17,421,0,0,0,0,0,0,0
"2052","1","2","1","4","4","2","1","0",2782,27,97535,3612.40740740741,58,"1","1","4","1",24,95,0,0,0,0,0,0,0
"2053","2","1","3","3","3","2","1","0",804,4,11159,2789.75,125,"1","1","11","1",2,205,0,0,0,0,0,0,0
"2054","1","2","1","3","3","2","1","0",8788,5,26757,5351.4,53,"1","1","3","1",5,87,0,0,0,0,0,0,0
"2055","3","2","3","3","3","2","1","0",7935,13,10717,824.384615384615,264,"3","1","11","3",7,443,0,0,0,0,0,0,0
"2056","3","2","2","1","1","1","1","0",151,26,50035,1924.42307692308,238,"3","1","5","2",19,396,0,0,1,1,0,0,0
"2057","3","1","3","2","1","1","2","0",1281,13,19180,1475.38461538462,211,"1","1","10","1",6,352,1,0,0,0,1,0,0
"2058","2","2","1","4","4","2","1","0",4567,46,94479,2053.89130434783,144,"2","1","4","1",44,237,0,0,0,0,0,0,0
"2059","3","1","1","4","3","2","1","0",9999,23,41557,1806.82608695652,189,"1","1","4","1",21,314,0,0,0,0,0,0,0
"2060","2","2","1","2","1","1","2","1",1934,7,23761,3394.42857142857,134,"2","1","2","1",5,220,1,0,0,0,0,0,0
"2061","3","1","3","4","3","2","1","0",14481,5,16680,3336,221,"1","1","12","1",5,369,0,0,0,0,0,0,0
"2062","3","2","2","2","1","2","1","0",5530,37,53836,1455.02702702703,242,"3","1","6","2",28,402,0,0,1,1,0,0,0
"2063","1","2","3","4","3","2","1","0",6616,17,34559,2032.88235294118,88,"1","1","12","3",13,151,0,0,0,0,0,0,0
"2064","3","2","3","4","3","2","1","0",810,9,14163,1573.66666666667,268,"3","1","12","3",9,451,0,0,0,0,0,0,0
"2065","2","2","3","1","1","1","2","1",1547,31,49480,1596.12903225806,161,"2","1","9","3",19,267,1,0,0,0,0,0,0
