subject_id,adultx,qbor,childx,imp_female,imp_pdisyes,imp_pothyes,imp_pregyes,imp_pretyes,imp_psnapyes,imp_puiyes,imp_pwelfyes,imp_race,opmpov,opmthresh,qa4_age1_tc,qa4_gender1,qa4_rel1,qa4_age2_tc,qa4_gender2,qa4_rel2,qa4_age3_tc,qa4_gender3,qa4_rel3,qa4_age4_tc,qa4_gender4,qa4_rel4,qa4_age5_tc,qa4_gender5,qa4_rel5,qa4_age6_tc,qa4_gender6,qa4_rel6,qa4_age7_tc,qa4_gender7,qa4_rel7,qa4_age8_tc,qa4_gender8,qa4_rel8,qa4_age9_tc,qa4_gender9,qa4_rel9,qa1,qa8,qa9,qa9a,qa10,qa11,qb1,qb2,qb4,qb6,qc1,qc2,qc3,qc4,qc5_1,qc5_2,qc5_3,qc5_4,qc5_5,qc5_6,qc5_7,qc5_8,qc5_9,qc5_10,qc5_11,qc5_12,qc6,qd1,qd2,qd7,qd3,qd4,qd5,qd6x,qd6,qf1,qf2,qf3,qf4,qf5,qf6,qf7,qf8,qf9,qf10,qg0,qg2,qg2x,qg3,qg5,qg5x,qh1,qh2a,qh2b,qh3,qh4a,qh4b,qh5_1,qh5_2,qh5_3,qh5_4,qh5_5,qh5_6,qh5_7,qh5_8,qh5_9,qh5_10,qh6_1,qh6_2,qh6_3,qh6_4,qh6_5,qh6_6,qh6_7,qh7,qh7a,qh7b,qh9,qh10,qh10f,qh18,qi1,qi2_asian,qi2_black,qi2_hpa,qi2_natam,qi2_oth,qi2_white,qi3,qi5,qi6,qi8,qi9,qi10,qa3_age_tc,qa3_gender,sppart,qweight_p,qweight_pu,spmthresh,spmpov,qh19f,qb5_1,qb5_2,qb5_3,qb5_4,qb5_5,qb5_6,imp_earnhd_tc,imp_earnsp_tc,imp_incret_tc,imp_incdis_tc,imp_incwelf_tc,imp_incui_tc,imp_incsnap_tc,imp_increg_tc,imp_incoth_tc,imp_incothhh_tc,qh6_7x_tc,qh6_6x_tc,qh6_5x_tc,qh6_4x_tc,qh6_3x_tc,qh6_2x_tc,qh6_1x_tc,qh1x_tc,qh3x_tc,qh7x_tc,imp_chwoop_tc,imp_pmoop_tc,qa8x_tc,qa9x_tc,qa10x_tc,qh10x_tc,qh18x_tc,qh19x_tc,spmres_tc,opmres_tc,opmincneeds_tc,spmincneeds_tc,qsurveyyear,qsurveymonth
1216,4,3,0,1,1,2,2,2,1,2,2,5,2,23681,65,2,13,48,1,12,42,1,12,,,,,,,,,,,,,,,,,,,2,,,,2,5,4,3,1,,2,,2,,2,2,2,2,1,1,1,2,2,2,2,2,5,3,2,,1,1,1,5,1,2,1,2,3,2,2,1,2,1,1,1,1,12,,,,1,,,,,,2,1,2,2,1,2,2,1,2,2,,1,,,1,,,1,,,,,,1,1,2,2,2,2,2,1,1,5,1,1,,,45,2,2,10187,2547,31437.137,2,2,,,,,,,26000,0,0,8000,0,0,3600,0,0,31000,,,4548,,,8000,,26000,,31000,2496,6000,,,,,6000,208,56469.328,65000,2.7448165,1.7962618,2013,1
204,5,4,0,1,2,2,2,2,2,2,2,5,2,28558,44,1,1,24,2,12,66,2,13,71,1,13,,,,,,,,,,,,,,,,2,,,,1,3,3,4,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,3,2,,2,2,1,7,1,1,3,3,98,2,2,2,2,1,2,1,1,12,1,1,6,1,,,1,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,1,,,,,,1,1,2,1,2,2,2,2,4,8,1,1,,1,39,2,1,1503,301,46161.906,2,3,,,,,,,35000,9000,0,0,0,0,0,0,0,15000,,,,,,,,35000,9000,15000,2500,3000,,,3000,,3000,2400,46472,59000,2.0659709,1.0067176,2012,12
1026,1,3,0,1,2,2,2,2,2,2,2,1,2,11945,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,,1,1,3,2,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,1,1,8,1,2,3,3,2,2,2,1,1,2,1,1,1,12,,,,1,,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,1,1,7,1,1,,,27,2,2,16307,16307,14487.016,2,2,,,,,,,50000,0,0,0,0,0,0,0,0,0,,,,,,,,50000,,,1248,2500,1348,1348,,,2500,104,34410.25,50000,4.1858521,2.3752477,2013,1
1218,2,3,1,1,1,2,2,2,1,2,2,5,1,18480,21,1,9,16,1,3,,,,,,,,,,,,,,,,,,,,,,3,1,1,98,,3,4,4,2,1,1,5,2,,2,2,2,2,2,2,1,2,2,2,2,2,5,5,1,2,1,1,1,4,1,4,1,1,2,2,2,1,2,2,1,2,2,,,,,,,,,,,2,1,2,2,1,2,1,1,2,2,,1,,,1,,,1,,,2,,,1,1,2,2,2,2,1,2,4,3,1,1,,,51,2,2,4059,2030,27512.936,2,,,,,,,,0,0,0,6132,0,0,3600,0,0,0,,,4992,,,6132,,,,0,0,60,120,0,,,60,,27911.582,6132,.33181819,1.0144894,2013,1
803,2,3,0,0,2,2,2,2,2,1,2,1,2,15374,39,2,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,2,2,1,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,3,2,,2,2,1,5,1,1,3,3,2,2,2,2,2,2,3,1,1,10,1,1,12,1,,,1,,,2,2,2,1,2,2,2,2,2,2,,,,1,,,,1,,,,,,1,2,2,2,2,2,2,1,1,7,1,1,,,46,1,1,4625,2312,21097.152,2,1,,,,,,,60000,30000,0,0,0,0,0,0,0,0,,,,2500,,,,60000,30000,0,5842.8193,2000,,,1150,,2000,275,55540.25,92500,6.0166516,2.6325946,2013,2
1898,4,2,1,1,2,2,2,2,2,2,2,5,1,28974,46,2,13,46,1,13,22,2,12,12,2,6,,,,,,,,,,,,,,,,4,98,,98,,3,3,3,2,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,,1,2,2,8,1,1,2,3,2,2,2,2,2,2,3,2,2,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,98,4,,,,,1,1,2,1,2,2,2,2,1,3,1,1,,2,18,2,2,10199,2550,41517.16,1,,,,,,,,0,0,0,0,0,0,0,0,0,20304.07,,,,,,,,,,,1218.9222,0,,,,,0,,19764.266,20304.07,.70076865,.47605053,,
1811,2,4,1,1,2,2,2,2,2,2,2,1,2,18480,38,1,1,5,1,3,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,,2,3,1,1,1,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,8,1,1,3,3,2,2,2,2,2,2,3,2,2,,1,1,12,,,,98,7,,2,2,2,2,2,2,2,1,2,2,,,,,,,,1,,,2,,,98,2,2,2,2,2,2,1,1,2,1,2,2,2,35,2,1,18581,9290,27512.936,2,1,,,,,,,0,60399.504,0,0,0,0,0,0,0,0,,,,,,,,,,0,5842.8193,4990.1909,1350,1350,,,,400,33016.59,71551.859,3.8718538,1.2000388,2013,2
1464,1,4,0,1,2,2,2,2,2,1,2,5,2,11945,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,1,1,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,4,98,,1,1,1,6,1,2,2,2,1,2,2,2,2,1,1,1,1,12,,,,1,,,,,,2,2,2,1,2,2,2,2,2,2,,,,1,,,,,,,,,,1,1,2,2,2,2,1,2,1,5,1,1,,2,54,2,2,10346,10346,14487.016,2,1,,,,,,,42000,0,0,0,0,0,0,0,0,0,,,,400,,,,42000,,,1560,7000,1200,1200,,,6000,30,24650.449,42400,3.5496023,1.7015547,2013,2
1506,2,4,0,1,2,2,2,2,2,2,2,5,2,15374,64,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,3,3,2,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,3,2,,2,2,3,8,1,2,3,2,2,2,2,2,2,2,3,1,1,6,1,1,12,1,,,1,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,1,,,,,,1,1,2,2,2,2,2,1,2,3,1,1,,,59,2,1,2105,1052,20426.691,2,1,,,,,,,33000,50000,0,0,0,0,0,0,0,0,,,,,,,,33000,50000,0,2860,200,976,976,,,200,55,62361.289,83000,5.398725,3.0529315,2013,3
1760,3,3,3,1,2,2,1,2,1,1,1,2,2,31647,38,1,1,19,2,9,14,2,3,6,2,3,3,2,3,,,,,,,,,,,,,1,1,1,2,,3,5,4,1,2,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,1,1,1,5,1,3,2,3,2,2,2,1,1,2,1,2,2,,1,1,12,,,,1,,,2,2,1,1,1,1,1,1,1,2,,,1,1,1,1,,98,2,,2,,,1,2,2,1,2,2,2,2,1,5,1,1,,,37,2,1,15823,5274,41517.16,2,1,2,2,2,1,2,2,0,20000,0,0,0,0,3600,0,0,9702.3604,,2400,6312,7800,21424,,,,20000,,1404,0,1765,363,,,0,27,76858.328,45062.359,1.4239062,1.8512424,2013,1
1070,2,2,0,1,2,2,2,2,2,2,2,2,2,15374,50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,5,3,4,1,,2,,2,,2,2,2,2,2,2,2,2,1,2,2,2,5,1,2,,2,2,3,10,1,1,3,3,2,2,2,1,2,2,2,1,1,12,1,1,12,1,,,1,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,1,,,,,,1,2,2,1,2,2,2,2,1,7,1,1,,,50,2,1,3114,1557,21097.152,2,3,,,,,,,90000,60399.504,0,0,0,0,0,0,0,0,,,,,,,,100000,75000,0,800,50,,,1800,,50,800,144686.83,188018.31,11.143822,6.2594085,2013,2
629,1,2,3,0,2,2,2,2,1,2,1,2,2,23364,43,1,15,22,2,15,16,2,7,2,1,7,1,2,7,,,,,,,,,,,,,3,1,98,2,,3,3,1,1,,1,1,2,,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,,2,2,1,6,1,3,3,3,2,1,1,2,2,2,1,1,1,12,,,,1,,,,,,2,2,1,2,1,2,2,1,2,2,,,1,,1,,,1,,,,,,1,2,2,1,2,2,2,2,1,4,1,1,,1,42,1,2,3555,3555,29784.447,2,1,,,,,,,35000,0,0,0,0,0,2400,0,0,62200.512,,,2400,,12792,,,35000,,68000,1751.6527,0,1200,,,,0,29,112099.26,106198,4.5453691,3.7636843,,
1234,2,2,0,0,2,2,2,1,2,1,2,1,2,13878,67,2,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,,3,2,3,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,5,1,,2,1,2,5,1,1,3,3,2,2,2,2,2,2,3,2,2,,1,1,10,,,,1,,,1,2,2,1,2,2,2,1,2,2,1,,,1,,,,1,,,,,,1,2,2,2,2,2,2,1,1,7,1,1,,,71,1,1,8367,4184,20426.691,2,,,,,,,,0,55000,20000,0,0,0,0,0,0,0,,,,10000,,,20000,,55000,80000,0,7159.2764,0,0,,,6000,,77528.789,85000,6.1248016,3.7954648,2013,1
1324,1,3,3,1,1,2,1,1,1,2,2,5,1,23364,17,1,3,13,2,3,1,2,3,,,,,,,,,,,,,,,,,,,1,1,1,1,,2,3,5,1,2,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,2,1,2,2,2,2,8,1,2,3,3,1,2,2,1,2,2,3,2,2,,,,,,,,,,,1,1,2,2,1,1,1,1,1,2,1,1,,,1,1,,1,,,2,,,1,1,2,2,2,2,1,2,1,2,1,2,2,1,35,2,2,2054,2054,29784.447,1,,2,2,2,2,2,2,0,0,0,8052,0,0,2280,0,0,0,,3600,2280,,,8400,0,,,0,0,0,1200,500,,,0,,27396.436,12000,.51361066,.91982353,2013,2
852,2,2,1,0,2,2,2,2,2,1,2,5,2,18480,12,1,6,46,2,13,,,,,,,,,,,,,,,,,,,,,,2,,,,2,2,3,5,2,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,3,2,,2,2,3,7,1,1,3,3,2,2,2,2,2,1,2,1,1,3,,,,1,,,,,,2,2,2,1,2,2,2,2,2,2,,,,1,,,,1,,,,,,1,1,2,1,2,2,2,2,1,5,1,1,,,27,1,2,5476,2738,22623.459,1,3,,,,,,,3000,0,0,0,0,0,0,0,0,8000,,,,14000,,,,3000,,8000,1740.0846,3000,,,,,3000,1300,21959.217,25000,1.3528138,.97063923,2013,1
318,1,2,0,1,2,2,2,1,2,2,2,2,2,11011,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,3,2,2,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,3,2,,2,2,2,9,1,1,3,3,3,2,2,2,2,2,3,2,2,,,,,,,,,,,1,2,2,2,2,2,2,1,2,2,1,,,,,,,,,,,,,98,2,2,1,2,2,2,2,1,7,1,1,,,71,2,2,2132,2132,11912.447,2,,,,,,,,0,0,24000,0,0,0,0,0,0,0,,,,,,,70000,,,,0,1385.8639,,,,,,,144686.83,188018.31,11.143822,6.2594085,2013,3
2141,4,3,1,1,2,2,2,2,1,1,2,5,2,28974,85,2,14,19,1,14,5,2,3,26,1,1,,,,,,,,,,,,,,,,3,1,1,1,,3,5,3,1,2,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,5,3,2,2,1,2,2,7,1,2,3,3,2,1,1,1,2,2,2,2,2,,2,2,,,,,,,,2,2,2,1,1,2,2,1,2,2,,,,1,1,,,98,98,,2,,,1,1,2,2,2,2,2,2,1,4,1,1,,2,26,2,1,15127,3782,41517.16,2,,,,,,,,0,0,0,0,0,0,3600,0,0,27628.529,,,3600,7000,,,,,,,0,100,600,300,,,100,,56156.648,34628.531,1.1951588,1.352613,,
2133,4,4,2,1,2,2,2,2,2,2,2,2,1,32298,46,2,13,11,1,6,16,2,6,21,2,12,26,1,12,,,,,,,,,,,,,4,98,,2,,4,3,2,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,4,2,,2,2,2,8,1,1,3,3,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,2,2,2,2,2,2,1,2,2,,,,,,,,98,5,,,,,98,2,2,1,2,2,2,2,1,5,1,1,,2,19,2,2,28734,7184,44694.895,1,,,,,,,,0,0,0,0,0,0,0,0,0,28920.42,,,,,,,,,,,1806.9142,2737.2507,,,,,,,25659.49,28920.42,.89542449,.57410336,2013,2
502,1,2,0,1,2,2,2,1,2,2,2,2,2,11011,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,,1,3,3,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,3,1,,2,2,2,8,1,1,3,3,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,2,2,2,2,2,2,2,2,2,99,,,,,,,,,,,,,1,2,2,1,2,2,2,2,1,6,1,2,2,,74,2,2,3712,3712,14487.016,2,,,,,,,,0,0,23071.016,0,0,0,0,0,0,0,,,,,,,,,,,0,1200,600,600,,,1200,,21945.994,23071.016,2.0952697,1.5148734,2012,12
404,2,2,0,1,2,1,2,2,1,2,2,4,2,15374,28,1,9,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,2,2,3,1,,1,2,2,,1,1,2,2,1,1,2,2,2,2,2,2,4,2,1,,2,2,2,8,1,1,2,3,2,2,2,2,2,1,2,2,2,,,,,,,,,,,2,2,2,2,1,2,2,2,2,1,,,,,1,,1,1,,,,,,1,2,2,1,2,1,2,2,1,6,1,1,,,53,2,2,3165,1582,20426.691,2,,,,,,,,0,0,0,0,0,0,720,0,0,6710,12852,,720,,,,,,,6710,0,70,775,775,,,70,,23046.789,19562,1.272408,1.1282684,2013,1
1974,2,1,0,0,2,2,2,2,2,2,2,5,1,15374,55,2,14,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,,2,3,3,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,2,3,8,1,1,3,3,2,2,2,2,2,2,3,1,1,12,,,,1,,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,1,,,,,,1,1,2,2,2,2,1,2,1,8,1,1,,,27,1,2,8881,4440,20426.691,1,3,,,,,,,5500,0,0,0,0,0,0,0,0,1500,,,,,,,,5500,,1500,1250,0,1250,1250,,,0,1250,5967.1499,7000,.45531416,.29212514,2013,1
799,2,4,1,0,2,2,2,2,2,2,2,2,2,18480,85,2,13,17,2,6,,,,,,,,,,,,,,,,,,,,,,3,98,98,2,,4,2,2,2,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,2,2,2,9,1,1,3,3,2,2,2,1,2,2,2,1,1,6,,,,1,,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,1,,,,,,1,2,2,1,2,2,2,2,6,3,1,1,,1,19,1,2,1265,632,27512.936,2,1,,,,,,,5000,0,0,0,0,0,0,0,0,40000,,,,,,,,5000,,40000,5000,300,,,,,300,80,42521.738,45000,2.435065,1.545518,2013,2
1348,1,3,0,1,2,2,2,2,1,2,1,5,1,11945,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,4,2,2,,1,2,,,1,1,1,97,1,1,1,2,2,2,1,1,2,3,1,,1,1,1,5,1,3,2,2,3,1,1,3,3,2,2,2,2,,,,,,,,,,,2,2,1,2,1,2,2,1,2,2,,,1,,1,,,,,,,,,1,1,2,2,2,1,2,2,1,4,1,1,,,30,2,2,1414,1414,14487.016,1,,,,,,,,0,0,0,0,0,0,2400,0,0,0,,,2400,,9464,,,,,,0,0,,,,,0,,13137.043,2184,.18283801,.90681499,,
1259,1,2,0,0,2,2,2,2,2,2,2,5,2,11011,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,1,1,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,3,2,,2,2,3,8,1,3,2,3,2,2,2,2,2,2,2,1,1,12,,,,1,,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,1,1,2,2,2,2,2,1,6,3,1,2,2,,74,1,2,8759,8759,14487.016,2,2,,,,,,,90000,0,0,0,0,0,0,0,0,0,,,,,,,,7,,,5842.8193,0,1400,1400,,,0,700,58589.035,96034.5,8.7216873,4.0442448,2013,3
387,2,1,1,1,2,2,2,2,1,2,1,5,1,18480,85,2,13,15,1,5,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,3,3,3,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,3,1,,1,2,1,5,1,2,2,1,1,2,2,1,2,2,2,2,2,,,,,,,,,,,2,2,1,2,1,2,1,1,2,2,,,98,,1,,,1,,,,,,1,1,2,2,2,2,1,2,4,1,1,2,2,,54,2,2,13035,6518,27512.936,2,,,,,,,,0,0,0,0,0,0,1440,0,0,14000,,,1440,,,,,,,14000,984.80762,0,396,396,,,0,,28394.291,15825.988,.85638463,1.0320343,2013,2
412,2,4,0,1,2,2,2,1,2,2,2,5,2,13878,43,1,9,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,3,2,2,1,,1,3,2,,2,2,2,1,2,2,2,2,2,2,2,2,3,4,1,,2,1,2,8,1,2,2,2,2,2,2,2,2,1,1,2,2,,,,,,,,,,,1,2,2,2,2,2,2,1,2,2,1,,,,,,,98,98,,,,,98,1,2,2,2,2,1,2,6,6,1,2,2,,72,2,2,7033,3516,20426.691,2,,,,,,,,0,0,14400,0,0,0,0,0,0,49300.309,,,,,,,14400,,,,0,1972.3771,1035,517,,,,,67648.328,63700.309,4.5900207,3.3117614,2013,1
2314,3,2,1,1,2,1,2,2,2,2,2,2,2,24069,51,2,13,20,1,12,15,2,6,,,,,,,,,,,,,,,,,,,4,1,,98,,2,3,4,1,,2,,2,,1,1,2,2,2,2,1,2,2,2,1,2,5,2,2,,2,2,3,8,1,1,3,3,3,2,2,3,3,2,1,1,1,12,,,,98,1,,,,,2,2,2,2,2,2,2,2,2,1,,,,,,,1,,,,,,,1,2,2,1,2,2,2,2,1,5,1,1,,1,22,2,2,22342,7447,34819.824,2,1,,,,,,,4867.6929,0,0,0,0,0,0,0,0,62200.512,5400,,,,,,,,,,1735.9183,0,550,,,,0,30,132352.84,117074.33,4.8641129,3.8010774,,
1566,4,4,1,0,2,2,2,2,2,2,2,2,1,28974,13,2,6,48,2,13,25,1,12,24,2,12,,,,,,,,,,,,,,,,4,1,,2,,3,2,3,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,1,1,8,1,1,3,3,3,2,2,3,3,1,1,1,1,5,,,,98,1,,,,,2,2,2,2,2,2,2,1,2,2,,,,,,,,98,3,,,,,1,2,2,1,2,2,2,2,1,3,1,1,,,18,1,2,4323,1081,41517.16,1,1,,,,,,,4837.1821,0,0,0,0,0,0,0,0,14757.726,,,,,,,,,,,1026.1738,200,1150,,,,200,10,21064.787,19594.908,.67629284,.50737542,2013,2
1915,2,3,1,1,2,2,2,2,1,2,2,5,2,18480,58,1,12,13,2,7,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,4,3,2,,2,,2,,2,1,2,2,1,2,2,2,2,2,2,2,5,4,2,,1,2,4,10,1,1,3,3,2,2,2,2,2,2,3,1,1,12,,,,1,,,,,,2,2,2,2,1,2,2,2,2,2,,,,,1,,,98,2,,,,,1,1,2,1,2,2,2,2,4,1,1,1,,1,56,2,2,3208,1604,27512.936,2,1,,,,,,,11000,0,0,0,0,0,2400,0,0,9504.0166,,,2400,,,,,11000,,,2231.1384,60,839,350,,,60,39,36995.195,20504.016,1.1095246,1.3446473,2013,1
864,1,2,0,0,2,2,2,2,2,2,2,2,2,11945,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,,3,3,3,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,4,2,,2,2,2,3,1,1,3,3,2,2,2,2,2,2,2,1,1,12,,,,1,,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,1,2,2,1,2,2,2,2,6,7,1,1,,,59,1,2,6214,6214,14487.016,2,3,,,,,,,35000,0,0,0,0,0,0,0,0,0,,,,,,,,35000,,,1200,1500,300,0,,,1500,1200,33716.293,35000,2.9300964,2.3273456,2013,2
1473,3,2,0,1,2,2,2,2,2,2,2,5,1,17959,38,1,9,34,1,9,52,1,17,,,,,,,,,,,,,,,,,,,1,1,1,98,,1,2,1,2,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,4,2,,1,1,3,7,1,2,3,2,2,2,2,2,2,1,2,1,1,12,,,,98,1,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,98,1,,,,,1,1,2,2,2,2,2,1,3,7,1,1,,,58,2,2,16472,5491,31258.188,1,,,,,,,,206.08905,0,0,0,0,0,0,0,0,3280.5239,,,,,,,,,,,0,0,1200,0,,,0,,18853.408,3486.613,.19414294,.60315102,2013,2
1749,1,2,1,1,2,1,1,2,2,2,2,1,2,15825,13,2,3,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,,1,1,2,1,2,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,2,1,1,2,10,1,1,3,3,2,2,2,2,2,2,3,1,1,12,,,,1,,,,,,2,2,2,2,2,2,2,2,1,1,,,,,,1,1,1,,,2,,,1,2,2,2,2,2,2,1,1,7,1,1,,1,46,2,2,1382,1382,21860.984,2,3,,,,,,,89000,0,0,0,0,0,0,0,0,0,9600,5400,,,,,,89000,,0,300,1000,1300,1300,,,1000,300,77302.75,104000,6.5718799,3.5361056,2013,2
857,2,4,0,1,2,2,2,2,2,2,2,4,1,15374,85,1,13,,,,,,,,,,,,,,,,,,,,,,,,,4,98,,2,,3,2,3,2,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,1,1,1,3,1,1,3,3,98,2,2,2,2,2,3,2,2,,,,,,,,,,,98,2,2,2,2,2,2,1,2,2,,,,,,,,98,98,,,,,98,2,2,1,1,2,2,2,1,7,98,1,,,22,2,2,3427,1714,20426.691,1,,,,,,,,0,0,0,0,0,0,0,0,0,5110.5464,,,,,,,,,,,0,7159.2764,,,,,,,-2187.7793,5110.5464,.3324149,-.10710395,2013,2
1650,4,4,1,1,2,2,2,2,2,2,2,1,2,28974,47,1,1,12,2,3,20,1,9,19,2,9,,,,,,,,,,,,,,,,2,,,,98,3,2,2,2,1,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,4,1,2,2,2,2,6,1,2,2,2,1,2,2,2,2,2,2,2,1,10,1,1,12,98,1,,98,9,,2,2,2,2,2,2,2,2,2,2,,,,,,,,98,98,,1,1,1,1,2,2,2,2,2,2,1,1,7,1,1,,,49,2,1,6401,1600,42879.871,2,2,,,,,,,2824.7583,60399.504,0,0,0,0,0,0,0,25172.279,,,,,,,,,,,2824.7583,300,,,,100,300,400,126714.95,167681.28,5.7873015,2.9551148,2013,1
1292,1,1,2,0,2,2,2,2,2,2,2,4,1,18498,7,2,3,1,2,3,,,,,,,,,,,,,,,,,,,,,,1,1,1,98,,2,3,2,2,1,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,3,2,2,1,1,3,10,1,1,3,3,2,2,2,2,2,2,3,1,1,12,,,,98,4,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,1,,,1,98,98,98,2,2,2,2,2,1,2,6,3,1,1,,,30,1,2,5622,5622,25953.051,1,2,2,2,2,2,1,2,15532.846,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,739.26123,2114.032,1000,1000,,,,20,21460.965,15532.846,.83970404,.82691491,2013,1
71,1,3,0,1,2,2,2,2,2,2,2,2,2,11945,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,1,2,2,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,1,2,4,1,2,,1,2,2,7,1,2,3,3,2,2,2,2,2,2,2,1,1,12,,,,1,,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,1,2,2,1,2,2,2,2,1,8,1,1,,,43,2,2,3516,3516,14962.52,2,2,,,,,,,58000,0,0,0,0,0,0,0,0,0,,,,,,,,58000,,,1500,2000,,,650,,2000,125,39610.25,58000,4.855588,2.6472981,2013,1
415,1,2,0,1,2,2,2,1,2,2,2,1,2,11011,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,2,1,1,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,2,1,9,1,1,3,3,2,2,2,2,2,2,1,2,2,,,,,,,,,,,1,2,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,,1,2,2,2,2,2,2,1,1,7,1,1,,,68,2,2,5873,5873,11912.447,2,,,,,,,,0,0,24000,0,0,0,0,0,0,0,,,,,,,30000,,,,0,7159.2764,,,,,6000,,21900,30000,2.7245481,1.8384131,2012,12
403,3,4,0,1,2,2,2,2,2,2,2,1,1,17959,25,1,9,79,2,13,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,2,3,3,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,4,1,,1,1,2,3,1,3,2,2,1,2,2,1,1,1,2,2,1,7,,,,98,1,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,98,1,,,,,1,2,2,2,2,2,2,1,6,7,1,2,1,,58,2,2,8389,2796,31258.188,1,2,,,,,,,401.41879,0,0,0,0,0,0,0,0,1104.1891,,,,,,,,,,,401.41879,3800,900,900,,,3800,150,3680.4141,1505.6079,.08383584,.1177424,2013,3
